Term,Word Count,TF-IDF
contextualisation,2,0.013964519336948639
creative,1,0.0069822596684743195
alignment,1,0.0069822596684743195
observe,1,0.0069822596684743195
guide,5,0.0349112983423716
reflection,8,0.055858077347794556
proposition,1,0.0069822596684743195
best,2,0.013964519336948639
policy,2,0.013964519336948639
virtual,1,0.0069822596684743195
deciding,1,0.0069822596684743195
governance,2,0.013964519336948639
expertly,1,0.0069822596684743195
able,2,0.013964519336948639
factor,2,0.013964519336948639
mean,1,0.0069822596684743195
proactively,1,0.0069822596684743195
used,17,0.11869841436406343
work,5,0.0349112983423716
teach,1,0.0069822596684743195
theory,1,0.0069822596684743195
defend,1,0.0069822596684743195
dialogue,1,0.0069822596684743195
extended,3,0.02094677900542296
relates,1,0.0069822596684743195
still,2,0.013964519336948639
unscripted,1,0.0069822596684743195
solving,1,0.0069822596684743195
embed,1,0.0069822596684743195
relationship,1,0.0069822596684743195
ultimate,1,0.0069822596684743195
human,15,0.10473389502711479
removed,1,0.0069822596684743195
heuristic,1,0.0069822596684743195
accommodation,1,0.0069822596684743195
website,3,0.02094677900542296
developed,1,0.0069822596684743195
augment,1,0.0069822596684743195
harder,1,0.0069822596684743195
evaluation,1,0.0069822596684743195
intended,2,0.013964519336948639
provides,1,0.0069822596684743195
organisation,2,0.013964519336948639
rapidly,1,0.0069822596684743195
designed,3,0.02094677900542296
managing,1,0.0069822596684743195
essential,1,0.0069822596684743195
multimedia,1,0.0069822596684743195
potential,3,0.02094677900542296
value,5,0.0349112983423716
created,2,0.013964519336948639
community,4,0.027929038673897278
thing,1,0.0069822596684743195
educational,2,0.013964519336948639
term,1,0.0069822596684743195
example,2,0.013964519336948639
responsibly,1,0.0069822596684743195
effective,5,0.0349112983423716
uncontrolled,1,0.0069822596684743195
requirement,1,0.0069822596684743195
consider,9,0.06284033701626887
want,1,0.0069822596684743195
feedback,8,0.055858077347794556
otherwise,1,0.0069822596684743195
targeted,2,0.013964519336948639
thinking,5,0.0349112983423716
individual,5,0.0349112983423716
visit,1,0.0069822596684743195
address,2,0.013964519336948639
might,1,0.0069822596684743195
help,1,0.0069822596684743195
setting,1,0.0069822596684743195
communication,1,0.0069822596684743195
training,2,0.013964519336948639
framework,1,0.0069822596684743195
engage,9,0.06284033701626887
literacy,4,0.027929038673897278
body,2,0.013964519336948639
culture,1,0.0069822596684743195
underpinned,4,0.027929038673897278
form,2,0.013964519336948639
audience,1,0.0069822596684743195
constructive,1,0.0069822596684743195
set,2,0.013964519336948639
supervise,1,0.0069822596684743195
mcq,3,0.02094677900542296
chatgpt,1,0.0069822596684743195
following,2,0.013964519336948639
recall,1,0.0069822596684743195
policymakers,1,0.0069822596684743195
law,1,0.0069822596684743195
updated,1,0.0069822596684743195
state,1,0.0069822596684743195
require,2,0.013964519336948639
application,7,0.048875817679320234
lead,1,0.0069822596684743195
without,3,0.02094677900542296
monitoring,2,0.013964519336948639
integrity,2,0.013964519336948639
societal,1,0.0069822596684743195
transparency,1,0.0069822596684743195
output,1,0.0069822596684743195
creation,1,0.0069822596684743195
fit,1,0.0069822596684743195
safeguarding,1,0.0069822596684743195
input,1,0.0069822596684743195
developmental,1,0.0069822596684743195
attribution,1,0.0069822596684743195
operation,1,0.0069822596684743195
many,1,0.0069822596684743195
replace,1,0.0069822596684743195
adhere,1,0.0069822596684743195
educator,13,0.09076937569016616
objective,1,0.0069822596684743195
rubric,1,0.0069822596684743195
share,1,0.0069822596684743195
high,1,0.0069822596684743195
ethical,13,0.09076937569016616
access,5,0.0349112983423716
responsible,7,0.048875817679320234
upon,2,0.013964519336948639
seminar,1,0.0069822596684743195
intervention,1,0.0069822596684743195
mode,1,0.0069822596684743195
bing,2,0.013964519336948639
others,1,0.0069822596684743195
exploration,1,0.0069822596684743195
executed,1,0.0069822596684743195
produce,2,0.013964519336948639
harm,1,0.0069822596684743195
accommodate,1,0.0069822596684743195
consistent,1,0.0069822596684743195
calibration,1,0.0069822596684743195
civic,2,0.013964519336948639
medium,1,0.0069822596684743195
competency,1,0.0069822596684743195
consideration,6,0.04189355801084592
changer,1,0.0069822596684743195
accessed,1,0.0069822596684743195
consistency,1,0.0069822596684743195
artefact,3,0.02094677900542296
peer,1,0.0069822596684743195
redesign,2,0.013964519336948639
beyond,1,0.0069822596684743195
consequently,1,0.0069822596684743195
deep,1,0.0069822596684743195
collectively,1,0.0069822596684743195
attributing,1,0.0069822596684743195
revision,1,0.0069822596684743195
communicate,1,0.0069822596684743195
hardware,1,0.0069822596684743195
management,1,0.0069822596684743195
seek,1,0.0069822596684743195
potentially,1,0.0069822596684743195
ignoring,1,0.0069822596684743195
light,2,0.013964519336948639
evolving,1,0.0069822596684743195
instead,1,0.0069822596684743195
benefit,3,0.02094677900542296
determine,4,0.027929038673897278
align,2,0.013964519336948639
anonymise,1,0.0069822596684743195
ai,0,0.3770420220976132
highly,1,0.0069822596684743195
performance,1,0.0069822596684743195
knowledge,4,0.027929038673897278
whenever,1,0.0069822596684743195
method,1,0.0069822596684743195
reliable,1,0.0069822596684743195
outline,1,0.0069822596684743195
continuous,3,0.02094677900542296
safeguard,2,0.013964519336948639
sustainability,1,0.0069822596684743195
need,12,0.08378711602169184
question,5,0.0349112983423716
charles,9,0.06284033701626887
gen,5,0.0349112983423716
reflect,3,0.02094677900542296
monash,1,0.0069822596684743195
age,2,0.013964519336948639
confidence,1,0.0069822596684743195
robust,2,0.013964519336948639
enhanced,1,0.0069822596684743195
critical,5,0.0349112983423716
justice,1,0.0069822596684743195
achievement,2,0.013964519336948639
focus,3,0.02094677900542296
foster,2,0.013964519336948639
understanding,6,0.04189355801084592
professional,9,0.06284033701626887
mentorship,1,0.0069822596684743195
emotional,2,0.013964519336948639
template,1,0.0069822596684743195
sound,1,0.0069822596684743195
mentoring,1,0.0069822596684743195
personalised,4,0.027929038673897278
independent,1,0.0069822596684743195
education,4,0.027929038673897278
rise,1,0.0069822596684743195
submit,1,0.0069822596684743195
expected,1,0.0069822596684743195
environmental,2,0.013964519336948639
multiple,2,0.013964519336948639
appropriateness,1,0.0069822596684743195
source,1,0.0069822596684743195
real,2,0.013964519336948639
interaction,3,0.02094677900542296
implication,1,0.0069822596684743195
genai,0,0.27230812707049845
including,8,0.055858077347794556
ethically,1,0.0069822596684743195
clarity,1,0.0069822596684743195
principle,10,0.0698225966847432
track,1,0.0069822596684743195
writing,1,0.0069822596684743195
quiz,2,0.013964519336948639
bias,1,0.0069822596684743195
sydney,1,0.0069822596684743195
report,1,0.0069822596684743195
low,1,0.0069822596684743195
guideline,2,0.013964519336948639
rather,1,0.0069822596684743195
different,1,0.0069822596684743195
incorporating,1,0.0069822596684743195
resource,3,0.02094677900542296
homepage,1,0.0069822596684743195
greater,1,0.0069822596684743195
prescribed,1,0.0069822596684743195
way,7,0.048875817679320234
society,1,0.0069822596684743195
auditable,1,0.0069822596684743195
accompany,1,0.0069822596684743195
specifying,1,0.0069822596684743195
step,1,0.0069822596684743195
ensure,7,0.048875817679320234
engagement,3,0.02094677900542296
misconduct,1,0.0069822596684743195
generative,0,0.08378711602169184
emergence,1,0.0069822596684743195
learner,3,0.02094677900542296
recorded,1,0.0069822596684743195
make,10,0.0698225966847432
development,6,0.04189355801084592
short,1,0.0069822596684743195
course,5,0.0349112983423716
misuse,1,0.0069822596684743195
crucial,1,0.0069822596684743195
improvement,3,0.02094677900542296
encouraging,1,0.0069822596684743195
level,2,0.013964519336948639
inclusive,1,0.0069822596684743195
key,1,0.0069822596684743195
condition,4,0.027929038673897278
point,1,0.0069822596684743195
stringent,1,0.0069822596684743195
refer,2,0.013964519336948639
stakeholder,2,0.013964519336948639
using,6,0.04189355801084592
fairness,2,0.013964519336948639
contribution,1,0.0069822596684743195
study,1,0.0069822596684743195
evaluate,4,0.027929038673897278
engaging,4,0.027929038673897278
may,8,0.055858077347794556
equally,1,0.0069822596684743195
los,6,0.04189355801084592
mcqs,1,0.0069822596684743195
maintain,1,0.0069822596684743195
continues,1,0.0069822596684743195
technology,3,0.02094677900542296
highlight,1,0.0069822596684743195
